ldref	pop	addpop	prefix	r2	r2_2.5	r2_97.5	r2_pval	r2_se
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S5	0.0169601990060621	0.0125424699738091	0.0221181961933466	2.68742250404738e-39	0.0025072236178836
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S6	0.015022958770032	0.0104617213908675	0.0202777827307939	5.36250332829533e-35	0.00249688722972197
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin19.S7	0.0137715265766786	0.00967948092676158	0.0184982574983487	3.19497763953489e-32	0.00228959663328911
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S1	0.0126698242440654	0.00868460718646045	0.0172207265675571	8.83202348761441e-30	0.00222930134998667
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S10	0.00224014280472284	0.000678188210944825	0.004453593651493	1.30160092662263e-06	0.00100262593503673
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S2	0.0129836762775365	0.00898622564580813	0.0174343233443169	1.78085344601639e-30	0.00217808964136832
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S3	0.0119820939504599	0.00805616273158803	0.016371663662776	2.94861037576803e-28	0.00211989285529827
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S4	0.00925166436733516	0.00589098114586485	0.0133641657361889	3.27885119095742e-22	0.00191327641180204
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S5	0.0062650131709695	0.00351766706703246	0.00952616265393506	1.35536176916799e-15	0.00157646618955156
AFR	AFR	AFR	AFRinAFR_caus100-rep1-h2_0.03-S1_-1-AFR_Bin1toBin2.S6	0.00360485240457309	0.00161830602989036	0.00618244759119316	1.11963451464384e-09	0.00116906474938057
